,x,y,x_predicted,y_predicted,error
162,13.75,9.25,13.750000000000004,6.309055261195164,2.940944738804836
163,13.75,9.25,13.749999999999996,6.181034581385958,3.0689654186140416
164,13.75,9.25,13.749999999999998,6.46220531452528,2.7877946854747204
165,13.75,9.25,13.750000000000002,5.510252571370464,3.739747428629536
166,13.75,9.25,13.750000000000002,5.504580453302063,3.7454195466979368
167,13.75,9.25,13.75,5.7506745674690425,3.4993254325309575
168,13.75,9.25,13.75,6.320222579541337,2.929777420458663
169,13.75,9.25,13.750000000000002,6.580386109597041,2.6696138904029594
170,13.75,9.25,13.75,6.418913848535147,2.831086151464853
171,13.75,9.25,13.749999999999998,6.439024279625911,2.8109757203740893
172,13.75,9.25,13.75,6.707882577876327,2.542117422123673
173,13.75,9.25,13.749999999999998,6.329847408456691,2.9201525915433093
174,13.75,9.25,13.749999999999996,6.179995702331547,3.0700042976684534
175,13.75,9.25,13.75,6.731434463814397,2.518565536185603
176,13.75,9.25,13.749999999999996,5.7619205135780325,3.4880794864219675
177,13.75,9.25,13.75,6.196066107049763,3.053933892950237
178,13.75,9.25,13.750000000000002,6.8653505804783235,2.3846494195216765
179,13.75,9.25,13.749999999999998,5.886178779177466,3.363821220822534
180,15.75,11.25,18.463294860658788,11.250000000000002,2.713294860658788
181,15.75,11.25,18.970828416423217,11.249999999999998,3.220828416423217
182,15.75,11.25,17.739223498854816,11.249999999999996,1.989223498854816
183,15.75,11.25,17.879330234232043,11.249999999999998,2.129330234232043
184,15.75,11.25,17.208470457989105,11.250000000000004,1.4584704579891046
185,15.75,11.25,17.62060611475045,11.25,1.8706061147504514
186,15.75,11.25,16.855892168510376,11.249999999999996,1.1058921685103762
187,15.75,11.25,18.5063929341822,11.249999999999998,2.7563929341822018
188,15.75,11.25,18.263645898981842,11.250000000000004,2.513645898981842
189,15.75,11.25,18.003991546982522,11.250000000000002,2.2539915469825225
190,15.75,11.25,16.172623606129427,11.250000000000002,0.4226236061294273
191,15.75,11.25,20.45518810092928,11.250000000000002,4.705188100929281
192,15.75,11.25,18.868228608969815,11.25,3.1182286089698152
193,15.75,11.25,18.134780774163303,11.250000000000004,2.3847807741633034
194,15.75,11.25,17.612656490862502,11.249999999999998,1.862656490862502
195,15.75,11.25,18.40604462073244,11.25,2.656044620732441
196,15.75,11.25,20.133400303708992,11.249999999999998,4.383400303708992
197,15.75,11.25,14.80132648548347,11.122655656852448,0.9571823331407797
198,15.75,11.25,20.135855192025932,11.250000000000002,4.385855192025932
199,15.75,11.25,19.76636747270732,11.25,4.016367472707319
200,17.75,11.25,15.05234137227435,11.25,2.69765862772565
201,17.75,11.25,19.529307089747277,11.25,1.7793070897472774
202,17.75,11.25,19.414101306108833,11.25,1.664101306108833
203,17.75,11.25,19.549466721884897,11.250000000000002,1.7994667218848974
204,17.75,11.25,19.75,11.25,2.0
205,17.75,11.25,19.522744985693226,11.25,1.772744985693226
206,17.75,11.25,19.750000000000004,11.25,2.0000000000000036
207,17.75,11.25,19.75,11.25,2.0
208,17.75,11.25,19.749999999999996,11.249999999999996,1.9999999999999964
209,17.75,11.25,19.25133333253908,11.25,1.5013333325390796
