,filename,place,floor,x,y,orientation,sample_id,mac_address,timestamp,signal_strength
886,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,4,00:15:f9:6c:7a:d0,1461871681077,-73
887,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,4,00:15:f9:6c:7a:d2,1461871681077,-71
888,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,4,88:e3:ab:11:f4:ee,1461871681077,-88
889,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,4,00:11:21:66:75:80,1461871681077,-85
890,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,4,00:12:80:17:ac:ae,1461871681077,-89
891,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7d:71,1461871681077,-71
892,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7d:70,1461871681077,-72
893,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7d:72,1461871681077,-73
894,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:12:da:9e:32:31,1461871681077,-78
895,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:12:da:9e:32:30,1461871681077,-85
896,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:12:da:9e:32:32,1461871681077,-79
897,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7a:e0,1461871681077,-57
898,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:11:21:66:75:81,1461871681077,-85
899,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:11:21:66:75:82,1461871681077,-87
900,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7a:e1,1461871681077,-57
901,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7a:e2,1461871681077,-56
902,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7a:d1,1461871681077,-70
903,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7a:d0,1461871681077,-70
904,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:15:f9:6c:7a:d2,1461871681077,-71
905,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,88:e3:ab:11:f4:ee,1461871681077,-90
906,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,00:11:21:66:75:80,1461871681077,-85
907,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7d:71,1461871681077,-69
908,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7d:70,1461871681077,-70
909,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7d:72,1461871681077,-69
910,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:12:da:9e:32:31,1461871681077,-78
911,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:12:da:9e:32:30,1461871681077,-78
912,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:12:da:9e:32:32,1461871681077,-78
913,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7a:e0,1461871681077,-56
914,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:11:21:66:75:81,1461871681077,-87
915,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:11:21:66:75:82,1461871681077,-87
916,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7a:e1,1461871681077,-57
917,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7a:e2,1461871681077,-57
918,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7a:d1,1461871681077,-69
919,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7a:d0,1461871681077,-67
920,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:15:f9:6c:7a:d2,1461871681077,-71
921,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,88:e3:ab:11:f4:ee,1461871681077,-88
922,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,00:11:21:66:75:80,1461871681077,-85
923,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7d:71,1461871681077,-70
924,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7d:70,1461871681077,-71
925,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7d:72,1461871681077,-69
926,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:12:da:9e:32:31,1461871681077,-79
927,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:12:da:9e:32:30,1461871681077,-78
928,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:12:da:9e:32:32,1461871681077,-77
929,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7a:e0,1461871681077,-55
930,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:11:21:66:75:81,1461871681077,-88
931,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:11:21:66:75:82,1461871681077,-87
932,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7a:e1,1461871681077,-55
933,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7a:e2,1461871681077,-55
934,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7a:d1,1461871681077,-70
935,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7a:d0,1461871681077,-70
936,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:15:f9:6c:7a:d2,1461871681077,-71
937,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,88:e3:ab:11:f4:ee,1461871681077,-89
938,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:11:21:66:75:80,1461871681077,-87
939,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:12:80:17:ac:ae,1461871681077,-90
940,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,00:11:21:6c:4e:72,1461871681077,-89
941,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7d:71,1461871681077,-70
942,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7d:70,1461871681077,-72
943,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7d:72,1461871681077,-73
944,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:12:da:9e:32:31,1461871681077,-79
945,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:12:da:9e:32:30,1461871681077,-79
946,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:12:da:9e:32:32,1461871681077,-80
947,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7a:e0,1461871681077,-56
948,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:11:21:66:75:81,1461871681077,-87
949,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:11:21:66:75:82,1461871681077,-87
950,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7a:e1,1461871681077,-56
951,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7a:e2,1461871681077,-55
952,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7a:d1,1461871681077,-72
953,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7a:d0,1461871681077,-70
954,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:15:f9:6c:7a:d2,1461871681077,-72
955,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,88:e3:ab:11:f4:ee,1461871681077,-88
956,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:11:21:66:75:80,1461871681077,-85
957,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:12:80:17:ac:ae,1461871681077,-90
958,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,00:11:21:6c:4e:72,1461871681077,-89
959,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7d:71,1461871681077,-70
960,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7d:70,1461871681077,-69
961,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7d:72,1461871681077,-72
962,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:12:da:9e:32:31,1461871681077,-78
963,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:12:da:9e:32:30,1461871681077,-79
964,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:12:da:9e:32:32,1461871681077,-79
965,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7a:e0,1461871681077,-56
966,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:11:21:66:75:81,1461871681077,-88
967,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:11:21:66:75:82,1461871681077,-83
968,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7a:e1,1461871681077,-56
969,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7a:e2,1461871681077,-56
970,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7a:d1,1461871681077,-71
971,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7a:d0,1461871681077,-71
972,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:15:f9:6c:7a:d2,1461871681077,-70
973,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,88:e3:ab:11:f4:ee,1461871681077,-89
974,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:11:21:66:75:80,1461871681077,-88
975,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:11:21:6c:4e:72,1461871681077,-88
976,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,00:11:21:6c:4e:71,1461871681077,-88
977,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7d:71,1461871681077,-68
978,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7d:70,1461871681077,-76
979,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7d:72,1461871681077,-75
980,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:12:da:9e:32:31,1461871681077,-80
981,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:12:da:9e:32:30,1461871681077,-79
982,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:12:da:9e:32:32,1461871681077,-79
983,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7a:e0,1461871681077,-57
984,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:11:21:66:75:81,1461871681077,-87
985,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:11:21:66:75:82,1461871681077,-88
986,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7a:e1,1461871681077,-57
987,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7a:e2,1461871681077,-57
988,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7a:d1,1461871681077,-68
989,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7a:d0,1461871681077,-68
990,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:15:f9:6c:7a:d2,1461871681077,-68
991,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,88:e3:ab:11:f4:ee,1461871681077,-89
992,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:11:21:66:75:80,1461871681077,-88
993,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:11:21:6c:4e:72,1461871681077,-88
994,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,00:11:21:6c:4e:71,1461871681077,-88
995,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7d:71,1461871681077,-71
996,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7d:70,1461871681077,-72
997,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7d:72,1461871681077,-72
998,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:12:da:9e:32:31,1461871681077,-80
999,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:12:da:9e:32:30,1461871681077,-79
1000,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:12:da:9e:32:32,1461871681077,-79
1001,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7a:e0,1461871681077,-56
1002,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:11:21:66:75:81,1461871681077,-87
1003,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:11:21:66:75:82,1461871681077,-87
1004,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7a:e1,1461871681077,-56
1005,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7a:e2,1461871681077,-56
1006,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7a:d1,1461871681077,-71
1007,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7a:d0,1461871681077,-71
1008,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:15:f9:6c:7a:d2,1461871681077,-68
1009,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,88:e3:ab:11:f4:ee,1461871681077,-88
1010,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,00:11:21:66:75:80,1461871681077,-86
1011,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7d:71,1461871681077,-68
1012,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7d:70,1461871681077,-68
1013,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7d:72,1461871681077,-68
1014,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:12:da:9e:32:31,1461871681077,-78
1015,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:12:da:9e:32:30,1461871681077,-80
1016,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:12:da:9e:32:32,1461871681077,-78
1017,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7a:e0,1461871681077,-56
1018,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:11:21:66:75:81,1461871681077,-87
1019,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:11:21:66:75:82,1461871681077,-87
1020,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7a:e1,1461871681077,-56
1021,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7a:e2,1461871681077,-56
1022,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7a:d1,1461871681077,-71
1023,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7a:d0,1461871681077,-71
1024,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:15:f9:6c:7a:d2,1461871681077,-68
1025,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,88:e3:ab:11:f4:ee,1461871681077,-88
1026,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:11:21:66:75:80,1461871681077,-85
1027,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,00:11:21:6c:4e:72,1461871681077,-90
1028,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7d:71,1461871681077,-68
1029,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7d:70,1461871681077,-68
1030,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7d:72,1461871681077,-72
1031,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:12:da:9e:32:31,1461871681077,-79
1032,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:12:da:9e:32:30,1461871681077,-78
1033,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:12:da:9e:32:32,1461871681077,-78
1034,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7a:e0,1461871681077,-56
1035,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:11:21:66:75:81,1461871681077,-89
1036,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:11:21:66:75:82,1461871681077,-88
1037,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7a:e1,1461871681077,-56
1038,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7a:e2,1461871681077,-56
1039,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7a:d1,1461871681077,-71
1040,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7a:d0,1461871681077,-70
1041,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:15:f9:6c:7a:d2,1461871681077,-71
1042,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,88:e3:ab:11:f4:ee,1461871681077,-89
1043,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:11:21:66:75:80,1461871681077,-88
1044,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,00:11:21:6c:4e:72,1461871681077,-90
1045,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7d:71,1461871681077,-73
1046,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7d:70,1461871681077,-73
1047,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7d:72,1461871681077,-71
1048,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:12:da:9e:32:31,1461871681077,-77
1049,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:12:da:9e:32:30,1461871681077,-79
1050,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:12:da:9e:32:32,1461871681077,-77
1051,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7a:e0,1461871681077,-56
1052,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:11:21:66:75:81,1461871681077,-86
1053,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:11:21:66:75:82,1461871681077,-88
1054,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7a:e1,1461871681077,-56
1055,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7a:e2,1461871681077,-56
1056,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7a:d1,1461871681077,-71
1057,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7a:d0,1461871681077,-71
1058,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:15:f9:6c:7a:d2,1461871681077,-71
1059,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,88:e3:ab:11:f4:ee,1461871681077,-90
1060,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:11:21:66:75:80,1461871681077,-85
1061,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,00:11:21:6c:4e:72,1461871681077,-90
1062,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:15:f9:6c:7d:71,1461871681077,-70
1063,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:15:f9:6c:7d:70,1461871681077,-73
1064,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:15:f9:6c:7d:72,1461871681077,-72
1065,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:12:da:9e:32:31,1461871681077,-78
1066,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:12:da:9e:32:30,1461871681077,-78
1067,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:12:da:9e:32:32,1461871681077,-80
1068,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:15:f9:6c:7a:e0,1461871681077,-56
1069,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:11:21:66:75:81,1461871681077,-86
1070,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:11:21:66:75:82,1461871681077,-85
1071,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,00:15:f9:6c:7a:e1,1461871681077,-56
